city,latitude,longitude
"Colton,OR",45.1720669,-122.4378631
"Gaston County,NC",35.2849659,-81.179014
"Eaton Rapids Township,MI",42.5637763,-84.66051611020313
"Tewksbury,MA",42.6106479,-71.2342248
"St Louis,MO",38.6529545,-90.24111656024635
"La Paz County,AZ",33.7923828,-114.0184443
"Roxand Township,MI",42.7267907,-84.89655146219351
"Barton,MS",34.9639824,-89.6892502
"Putnam Hall,FL",29.7366333,-81.9592635
"Ruth,MS",31.3815627,-90.316482
"Lawrence County,AL",34.4776367,-87.3017331
"Coal County,OK",34.5661009,-96.2944665
"Red Valley,AZ",36.970667250000005,-109.3913319137331
"Clarendon,NY",43.1758372,-78.05632768626069
"Islip,NY",40.7287274,-73.21360733221161
"South Los Angeles,CA",33.9282906,-118.2788135
"Wilmington,CA",33.7800164,-118.262509
"Webster,MA",37.2895151,-92.8792111
"Jasper,OH",39.05007,-83.0565679
"Carollwood,FL",28.0542573,-82.5017518003036
"Hamilton,NJ",40.2070573,-74.0812506
"Jefferson County,ID",43.8010248,-112.3498022
"Pottawatomie County,OK",35.1783637,-96.969909
"Straban Township,PA",39.8510834,-77.18839392368676
"Sylmar,CA",34.3076252,-118.4492148
"Rufe,OK",34.1237158,-95.1441197
"Bunch,OK",35.6825898,-94.761058
"Kings County,CA",36.0784807,-119.7956342
"Chavies,KY",37.3478703,-83.3562912
"Venice,CA",33.988334949999995,-118.46152716615018
"Constantia,NY",43.247847,-76.000197
"Ft. Lauderdale,FL",26.1223084,-80.1433786
"Ideal Beach,NJ",40.4440337,-74.110099
"Rockville,GA",39.0286385,-77.1032229
"Lyndhurst,NJ",40.8120247,-74.1242816
"Okmulgee County,OK",35.6677078,-95.9690122
"Wilderville,OR",42.3827937,-123.4662808
"Greece,NY",43.2097838,-77.6930602
"Roslindale,MA",42.2912093,-71.1244966
"Ellis County,TX",32.3347829,-96.7920233
"Fuqua,TX",30.4471514,-94.7363152
"Byram,NJ",40.4237156,-75.059615
"Bexar County,TX",29.4263987,-98.5104781
"Wood Lake,ND",47.9011949,-98.84220527277378
"Coney Island,NY",40.57592745,-73.99219592886062
"York County,VA",39.9067499,-76.7008946
"Malone,NY",44.84881,-74.295044
"Edinburg,NY",43.2217388,-74.1040191
"Josephine County,OR",42.3554368,-123.5602707
"Bath,NH",44.1673526,-71.9654925
"Ashe County,NC",36.4393554,-81.5076569
"Mt. Auburn,OH",39.627275,-84.6588413
"Studio City,CA",34.1483989,-118.3961877
"Powhatan County,VA",37.5531622,-77.9112655
"San Diego County,CA",32.9637838,-116.7706277
"Maui,HI",20.802956799999997,-156.31068331602177
"Antioch,TN",36.3558822,-86.2549901
"Bolton,CT",41.7689878,-72.4334173
"Bloomfield Township,MI",42.575186,-83.29398114814815
"Hunters,WA",48.1172016,-118.2020358
"Brick Township,NJ",40.0707244,-74.1280562
"Weitchpec,CA",41.1881821,-123.7083942
"Merrimack,NH",42.8650864,-71.4934004
"Little Havana,FL",25.7681503,-80.2334686
"Potsdam,NY",44.6697996,-74.9813349
"West Knox,TN",35.9859998,-83.9375598
"Panorama City,CA",34.2242902,-118.4453745
"Washington County,AL",31.3991238,-88.2019828
"Barberville,FL",29.1872023,-81.420901
"Happy Valley,CA",37.0289044,-121.9870994
"Grayson County,VA",33.5636114,-96.6702111
"San Ysidro,CA",32.5520013,-117.0430813
"Woodbridge,NJ",40.55418,-74.28600076944446
"Old Saybrook,CT",41.2917652,-72.3761956
"Pinion Hills,CA",39.1501882,-119.7007335
"Cato Township,MI",43.44186295,-85.26369287952022
"Lakes Charles,LA",30.3817704,-91.2034694
"Pine Top,KY",37.2726002,-82.8823826
"Kenai Peninsula,AK",60.0968272,-151.788033
"Point Loma,CA",32.7265255,-117.2444542
"Norwood,OK",36.0303558,-84.3235371
"Old Town,FL",29.6013454,-82.9817927
"Pacific Beach,CA",32.7978268,-117.2403183
"North Laredo,TX",27.5236998,-99.497352
"Braxton County,WV",38.699643,-80.7012614
"Gibson County,TN",35.9745692,-88.932729
"Eden,GA",36.4884715,-79.7667026
"Germantown,PA",40.0434449,-75.1801775
"Whitfield County,GA",34.7969288,-84.9745026
"Leon County,TX",31.2715127,-95.9953382
"Little Egg Harbor,NJ",39.57998605,-74.27891468547114
"Opa-Locka,FL",25.9023168,-80.2503271
"Benton Township,MI",45.60662985,-84.35896924186255
"Manatee,FL",27.5213933,-82.3801566
"Paulding County,GA",33.8908526,-84.8569161
"Lampe,MO",36.5636755,-93.437964
"Mount Washington,PA",40.4309025,-80.0103312
"Thurston County,WA",46.9319983,-122.8855155
"Canaan Township,PA",41.5664183,-75.39752704847083
"Maryneal,TX",32.2354051,-100.4503798
"Ragley,LA",30.512699,-93.2323813
"Upper Darby,PA",39.9284459,-75.2737955
"Daviess County,KY",37.6877924,-87.0818357
"Geneva,WI",42.5916836,-88.4334301
"Penn Township,PA",40.368781,-79.65130846854063
"Spenard,AK",61.1886111,-149.9063889
"Hollywood Hills,CA",34.1311792,-118.3355474
"Petroleum,WV",39.1909105,-81.2684485
"North Hills,CA",34.2429575,-118.4854081
"Cobb County,GA",33.9149416,-84.5149394
"Clackamas County,OR",45.1608821,-122.2305038
"Perry Township,OH",38.48937065,-82.58954207897068
"Union Grove,NC",36.0245784,-80.8661825
"Abingdon,MD",39.4623305,-76.2791236
"Barrow,AK",71.387113,-156.4809618
"Henderson County,TX",32.182598,-95.7893178
"Arvonia,VA",38.4805689,-95.8697111
"Van Nuys,CA",34.1866193,-118.4486669
"Fairfield,CT",38.2493581,-122.039966
"Bailey,CO",34.0349194,-102.8149372
"Cheektowaga,NY",42.9086793,-78.74809257103851
"Florence,CA",33.9741588,-118.2432856
"Anson County,NC",34.9705848,-80.0958187
"Fort Littleton,PA",40.0628635,-77.9636117
"Raleigh,TN",35.2059218,-89.9136985
"Pueblo of Laguna,NM",35.0367284,-107.3828226
"Clearlake Park,CA",38.966564,-122.6510961
"Macon County,AL",32.366606,-85.6660307
"Rotterdam,NY",42.7870209,-73.9709583
"Brooksville,AL",34.1620404,-86.4755431
"Berne,NY",42.6253546,-74.1334647
"Milcreek,UT",40.7003665,-111.8277782
"Boyle Heights,CA",34.0436892,-118.2097684
"Osteen,FL",28.8461019,-81.1625612
"Shawnee National Forest,IL",37.513465100000005,-88.64215356882195
"Siskiyou County,CA",41.5007223,-122.54435414752092
"Fisty,KY",37.3339851,-83.1015577
"Chesterfield County,SC",34.6500578,-80.1417843
"Oxford,MA",39.7852062,-75.9790215
"Eastaboga,AL",33.6059367,-86.0213587
"Deland,FL",29.0283213,-81.3031098
"Norman,VA",35.2225717,-97.4394816
"Ishpeming Township,MI",46.623265950000004,-87.67675414329108
"Iredell County,NC",35.8101636,-80.8805593
"Tiverton,RI",41.6257406,-71.166333
"Peterborough,NH",42.8776166,-71.949383
"Columbia Township,MI",42.10957565,-84.28681073229657
"Thomaston,CT",40.7862124,-73.7137421
"Laguna Pueblo,NM",34.986220700000004,-107.23814866045801
"Ouachita Parish,LA",32.4790511,-92.1615004
"Park County,CO",38.3064382,-87.2580643
"Lake Asbury,FL",30.0564206,-81.82227426482466
"Little Egg Harbor Township,NJ",39.6452742,-74.366968
"City Terrace,CA",34.0500116,-118.1828495
"Manchester,NJ",39.9734957,-74.3816966
"Edmund,SC",33.8614622,-81.1997259
"Stafford,VA",38.0350094,-98.718816
"Hammett,ID",42.9457307,-115.4661859
"Scott County,VA",39.6333408,-90.4753685
"Counce,TN",35.0423075,-88.2733741
"Augusta,WV",39.2953787,-78.6377912
"East Hollywood,CA",34.0904277,-118.2966254
"Myra,TX",33.6239966,-97.3144625
"Oak Cliff,TX",32.7392973,-96.8111126
"McDowell,MO",36.8242287,-93.7932554
"Sylvania Township,OH",41.7152627,-83.70426834796459
"Logan Canyon,UT",41.7253616,-111.7600874
"Wood County,TX",32.7577475,-95.3812941
"Decatur County,TN",35.6067875,-88.1083982
"Ventnor,NJ",39.3405045,-74.4773916
"Hessel,MI",46.0041827,-84.425869
"Killeen,AL",31.1123035,-97.7872466
"Livingston Parish,LA",30.4158699,-90.7189344
"Muckleshoot Indian Reservation,WA",47.25061375,-122.10441478712133
"North St. Louis,MO",38.70488,-90.2173924
"Chatsworth,CA",34.2595715,-118.6023247
"Maurice River,NJ",39.231781,-75.0287888
"Hensley,WV",37.4740011,-81.6998327
"York County,PA",39.9067499,-76.7008946
"Naples,ME",43.972063,-70.609818
"Forks Township,PA",40.739360500000004,-75.21732561588996
"Campbellton,TX",28.7451128,-98.3012581
"Loxahatchee,FL",26.973524,-80.131002
"Huntingdon County,PA",40.3446332,-78.0281185
"Reagan,TN",35.52174,-88.3425424
"Woodford,VA",40.8145359,-89.2074215
"Jean,NV",35.7790078,-115.324314
"Waldoboro,ME",44.095476,-69.375916
"Algoma Township,MI",43.17145845,-85.61092385747594
"Lancaster City,PA",40.03813,-76.3056686
"Madison Township,OH",40.064451000000005,-82.31383705799328
"Hollywood,CA",34.0980031,-118.329523
"Olympic Valley,CA",39.1963221,-120.233598
"Mt. Pleasant,TN",35.5342414,-87.206954
"Howland Township,OH",41.219677,-80.805816
"Jackson County,AL",34.7692447,-85.9867941
"Geneva Township,OH",39.934337,-83.048196
"Vassalboro,ME",44.4595251,-69.6778992
"Grand Prarie,TX",31.8811338,-102.4967069
"Aragonite,UT",40.7425261,-113.0015695
"Corning,WI",45.25101665,-89.98315230696141
"Union Township,PA",41.012716,-80.39763037872001
"East Baton Rouge,LA",30.405761849999998,-91.18597450265686
"Toms River,NJ",39.9537359,-74.1979576
"Cranbury Township,NJ",40.307331649999995,-74.5271272690225
"Cantonment,FL",30.605427,-87.344442
"Suffield,CT",41.9816944,-72.6506604
"Colebrook Township,OH",40.08577,-83.042058
"Logan County,OK",35.8879493,-97.4621935
"Wolf Creek,OR",42.6955158,-123.3952995
"Lizella,GA",32.8070842,-83.8199072
"Papaaloa,HI",19.973744,-155.222768
"Eldorado,NM",35.5486459,-105.9089087
"Tom,OK",33.7359468,-94.5729863
"University City,CA",32.8547865,-117.2040305
"Brighton Township,MI",42.5622222,-83.7305556
"Baldwin County,AL",30.5677527,-87.7324392
"Lower Mount Bethel,PA",40.9457182,-75.1171464
"Belgrade,ME",44.447507,-69.833221
"Arundel,ME",43.3825857,-70.4778292
"Lakes Wales,FL",27.930035,-81.60457681756756
"Gonzales County,TX",29.4436555,-97.5108636
"Orrington,ME",44.7311829,-68.8264258
"Trosper,KY",36.7884194,-83.8190885
"Hampton,NH",42.9304376,-70.824896
"Newton,NH",42.8695335,-71.0345018
"St. Clair Township,OH",39.45054435,-84.53333561187327
"Lawndale,IL",40.2186868,-89.2827052
"Bonaire,GA",32.5438429,-83.5960264
"Pleasant View,CO",36.3942164,-87.0366685
"Madison,ME",44.7975598,-69.8797794
"Mt Airy,MD",39.3762145,-77.154704
"Spencer,MA",43.1413578,-95.1444393
"Glenville,NY",42.8682502,-73.9282787
"Mt. Airy,NC",36.4993297,-80.6071609
"Lauderdale County,MS",32.3905206,-88.689636
"Mead Township,PA",41.86578495,-78.94571122757272
"Bon Aqua,TN",35.953397,-87.3269558
"North Bergen,NJ",40.8042674,-74.012084
"Blue Summit,MO",38.9376467,-94.4478655
"Dalton,IL",39.7119804,-88.8045162
"Habersham,GA",33.8792694,-84.2396434
"Cosby,TN",35.8173184,-83.2468213
"Crenshaw County,AL",31.6809362,-86.3244009
"Brick,NJ",40.7508774,-74.0270041
"Waterford Township,MI",42.6706391,-83.3896241
"Orange,NJ",40.77117355,-74.23102475098881
"New Milford,CT",42.1798043,-89.05669931594156
"Lincoln Parish,LA",32.598162,-92.6792848
"Poultney,VT",43.5171364,-73.2363426
"Hixson,TN",35.1414606,-85.1746774
"Bassett,CA",34.0497323,-117.9967323
"Frametown,WV",38.6378762,-80.8584357
"Coolin,ID",48.4796414,-116.8493715
"Canton Township,PA",40.2012965,-80.29993725183743
"West Ouachita,LA",32.4790511,-92.1615004
"Canandaigua,NY",42.8858579,-77.2799761
"Thomas County,GA",30.8668623,-83.9460576
"Finney County,KS",38.0452481,-100.8199963
"Wayne County,KY",36.7822106,-84.8250848
"Kingwood,TX",30.0497077,-95.1846301
"Fort Smith,OK",35.428109,-94.38509
"Standing Rock Reservation,ND",45.9489511,-101.25453641990848
"Plymouth Township,PA",40.109412750000004,-75.29834666183419
"Horseheads,NY",42.167019,-76.8205119
"Polk County,OR",44.879673,-123.4599594
"Tate County,MS",34.6391136,-89.9335244
"Owen County,IN",39.290850500000005,-86.69317886172756
"Odanah,WI",46.6082759,-90.696851
"Neshoba County,MS",32.7237573,-89.103199
"Gibson,LA",29.6868756,-90.990653
"Hinds County,MS",32.2506391,-90.4793259
"St. Tammany Parish,LA",30.4243909,-89.9730381
"Tremont,NY",40.8468963,-73.8997552
"Cedar Lake,TX",28.9010869,-95.6368955
"Warren County,KY",36.9812407,-86.4233533
"Greenville County,SC",34.8550021,-82.3356457
"Holland Township,MI",44.20223785,-84.91236585855006
"Penasco,NM",36.1696699,-105.686483
"Eaton County,MI",42.5935964,-84.8443666
"Hillyard,WA",47.70414305,-117.36275657190404
"North Hollywood,CA",34.1729044,-118.3740371
"Miami Township,OH",39.200016000000005,-84.24106985103093
"Romance,AR",35.2409171,-92.051258
"Manchester Township,PA",40.012024499999995,-76.7534068646168
"Lexington County,SC",33.8986841,-81.275054
"El Sereno,CA",34.0811213,-118.1778495
"Adams County,CO",39.9787786,-91.2110065
"Franklin County,OH",40.0283162,-83.0076657
"Ebey Island,WA",47.9695409,-122.1618
"Chatham County,GA",32.140799,-81.2041286
"Union Township,MI",43.596874,-84.82286573556303
"Reading,MA",42.5256502,-71.0953314
"Bolton,VT",44.3728323,-72.8806764
"Guadalupe County,TX",29.6480061,-97.8279576
"Stutsman County,ND",46.9596318,-98.9742609
"Monongalia,WV",39.6391074,-80.0300399
"Crawford County,OH",40.8705909,-82.9065596
"Henrico,VA",37.5137752,-77.3287573
"Bristol Township,PA",40.122900200000004,-74.86447057681232
"Pima County,AZ",32.1112624,-111.6546163
"Abington Township,PA",40.11016755,-75.1167218823077
"Carroll County,GA",33.52788745,-84.92505098143783
"Barnwell,AL",30.4249194,-87.8794366
"Oil Springs,KY",37.8100924,-82.942388
"Shelbyville,TX",31.7607346,-94.0781923
"Spotsylvania,VA",38.200965,-77.589154
"Blackman Township,MI",44.190644,-83.926938
"Valley View,CA",34.3043406,-116.4542595
"Lone Rock,AR",36.1806251,-92.3446022
"Scott County,KY",38.2776401,-84.5816131
"Timberlake,NC",34.9737749,-78.9794735
"Amelia Island,FL",30.6077379,-81.4600909
"Greenspoint,TX",29.952708,-95.4053198
"Genesee Township,MI",43.0924025,-83.63603699716623
"Wise County,VA",33.2139213,-97.6563925
"Lower Macungie Township,PA",40.5283605,-75.59507842695808
"Goodbee,LA",30.4957475,-90.1975809
"Reynoldsville,WV",39.2884222,-80.4348145
"Searcy County,AR",35.9018987,-92.7098744
"Reseda,CA",34.2000784,-118.5369884
"Baldwin Hills,CA",34.0176157,-118.381694
"Winn Parish,LA",31.947293,-92.6401816
"Pembroke,NY",42.9975593,-78.4347444
"Cumberland County,KY",36.7934611,-85.3795095
"Greene County,MO",37.2671929,-93.3465486
"Sugar House,UT",40.7254487,-111.8596868
"Pavilion Township,MI",42.20652695,-85.471865600282
"West Olive,MI",42.921341,-86.1471466
"Floyd County,GA",34.0266015,-101.2765537
"Amite,LA",30.7265747,-90.5089815
"Wales,ME",44.1727243,-70.0521756
"Sunridge,NV",39.3434893,-119.8626718
"Baxter,KY",36.8598108,-83.3307371
"Citra,FL",29.4119166,-82.1098156
"Madison County,MS",32.6308318,-90.0040817
"Hardwick,NJ",41.054541,-74.9321157
"Deptford,NJ",39.8271755,-75.1235892
"Westminister,CO",32.8270842,-83.6996266
"Pike County,OH",39.1056387,-83.0611404
"Hall County,GA",34.5036637,-100.6536777
"Warwick,NY",41.256483,-74.3598755
"North Shore,HI",21.88638285,-159.49278562323246
"Devil's Lake,ND",48.112779,-98.86512
"Calaveras County,CA",38.2558181,-120.4981492
"Puna,HI",19.586716199999998,-155.08133892775822
"Hanover,CO",39.8063247,-76.9842735
"Lake Havasu,AZ",34.4105067,-114.29087205807807
"LaFollette,TN",36.3828571,-84.1199251
"Kent Station,WA",47.3846055,-122.2326295
"South Whitehall Township,PA",40.6100129,-75.55765394990105
"Mississippi County,AR",35.7547987,-90.0875933
"Sussex County,VA",41.06885,-74.75722378960634
"Monroe County,IN",43.08248835,-77.67291102378641
"Salt River Reservation,AZ",33.4667115,-111.8640311
"Olustee,FL",30.2041226,-82.42873
"Gonic,NH",43.2748308,-70.9787931
"Montgomery County,VA",39.74285375,-84.26071713311354
"Maspeth,NY",40.723158,-73.912637
"Christian County,KY",36.8778665,-87.5014545
"Stanfordville,NY",41.8673152,-73.7142954
"Johns Island,SC",32.7024009,-80.0481488
"Epping,NH",43.0394461,-71.0730253
"Larimer County,CO",40.6810174,-105.4726907
"Orem,OR",45.1576293,-122.506117
"Darlington County,SC",34.3609331,-79.9438572
"Shelby Township,MI",43.60107655,-86.33794306170321
"Clear Creek Canyon,CO",39.9334336,-111.2124744
"Cocke County,TN",35.9467093,-83.103978
"Camp Croft,SC",34.9106819,-81.8528801
"Charleston View,CA",35.9714157,-115.873689
"Wythe County,VA",36.9118401,-81.0639347
"Auburn,MA",32.6098566,-85.4807825
"Franklinton,OH",39.9571326,-83.0260317
"Lincoln Township,MI",43.50975045,-84.78687760493247
"Gunnison County,CO",38.6476702,-107.0603126
"Philadephia,PA",39.9860268,-75.2500987
"Henry County,GA",41.3418549,-90.1177442
"Noble County,OK",36.4129621,-97.2681939
"Bibb County,GA",32.9019313,-83.68985324413123
"Rangley,CO",39.8737953,-108.73192604000141
"Pope County,AR",35.453867,-93.0498623
"Natomas,CA",38.6274994,-121.4979041
"Franklin Township,PA",40.8557299,-75.66859788080849
"Davidson County,NC",35.7902384,-80.2115053
"Greenport,NY",41.1034234,-72.3592777
"Treme,LA",29.966746,-90.0681068
"Dearborn County,IN",39.175296599999996,-84.8271874495152
"Logan Township,NJ",39.794784199999995,-75.34883103965379
"Mercury,NV",36.6605105,-115.9944747
"Kirkwood,NY",42.0397993,-75.7971341
"Tehama County,CA",40.1251334,-122.2015529
"Kalihi,HI",21.3361131,-157.8716339
"LaSalle,CO",41.3474892,-88.9011861
"Walter Hill,TN",35.9556191,-86.3797141
"Stone County,MS",30.7843863,-89.1342764
"Napa Valley,CA",38.2971367,-122.2855293
"Walton,WV",38.6389816,-81.4020653
"McIntosh County,GA",31.4979689,-81.3921575
"Huger,SC",33.0965591,-79.803412
"Carter County,KY",38.3199171,-83.0039034
"Cheatham County,TN",36.2444954,-87.0967857
"Pennfield Township,MI",42.3733731,-85.1024911
"Salacoa,GA",34.3906474,-84.6113207
"Monroe County,MS",33.8884929,-88.4747009
"Ernul,NC",35.2526614,-77.079671
"Horry County,SC",33.9204504,-78.9578973
"Cochran County,TX",33.5905096,-102.805677
"Watuaga County,NC",36.3019712,-81.9706032
"Hamilton County,TN",35.1755638,-85.1940792
"Henry County,IN",31.6446483,-85.1013698
"Ahwatukee,AZ",33.3194186,-112.0312962
"Wethersfield,CT",41.7142665,-72.6525922
"Hancock County,MS",30.3892456,-89.4782116
"Meadowlake,NM",34.80451,-106.5420976
"Hiltons,VA",36.6545454,-82.4670941
"Tunbridge,VT",43.8888542,-72.4937239
"Montgomery,NY",41.5275938,-74.236816
"Pearl River County,MS",30.7761604,-89.5984726
"Indian River County,FL",27.7041555,-80.5894422
"Gorham,ME",43.679697,-70.4429632
"Davidsonville,MD",38.9228697,-76.6277374
"Bonnyman,KY",37.2898169,-83.2362862
"Hopkins County,TX",33.1368252,-95.5656578
"Belmont,NH",43.4454035,-71.478381
"Big Sur,CA",36.270241,-121.8074545
"Phoenix,MD",39.5163872,-76.6177815
"Wolfe County,KY",37.7430509,-83.4868591
"Denton County,TX",33.1838787,-97.1413417
"Pontotoc County,MS",34.2114655,-89.0382651
"Bagley Township,MI",44.97994185,-84.66644009128945
"Penn Hills,PA",40.4729398,-79.8176723
"Pemberton,NJ",39.971560999999994,-74.68521590760247
"Ross Township,PA",40.5419843,-80.0114344
"Sun City,SC",32.3033442,-80.9555618
"Boyton Beach,FL",28.0807231,-82.543444
"Irvington,NJ",40.7323235,-74.2348684
"Pocahontas County,WV",38.3022233,-80.0286878
"Shaler Township,PA",40.5218904,-79.9616141
"Springville,IN",40.8615978,-72.52905693678639
"Helena,AR",34.5291,-90.59
"East Hartford,CT",41.7823216,-72.6120346
"Cotter,MO",38.1855276,-90.5363374
"Drennen,WV",38.2706628,-80.9981574
"Ethel,LA",30.7912935,-91.1306623
"Hope Ranch,CA",34.421942,-119.7709714
"Sherman Oaks,CA",34.1508718,-118.4489865
"Creek County,OK",35.8830723,-96.3835476
"Ona,WV",38.4248088,-82.2132003
"Pettis County,MO",38.7346291,-93.2991713
"Leon,WI",43.8774673,-90.8301331
"Ashtabula Township,OH",41.865054,-80.789809
"Union County,SC",34.6941696,-81.642794
"Mandarin,FL",30.1507645,-81.6474089
"Franklin County,WA",42.7285907,-93.2513168
"West Kewaunee,WI",44.4565755,-87.5877894356337
"Gaines Township,MI",42.8116312,-85.6045246305587
"Sparks,MD",39.5303908,-76.6458407
"Barton County,MO",37.5040024,-94.3620755
"Hanover Township,PA",41.203213000000005,-75.92334213828693
"St. Helena Parish,LA",30.8080103,-90.6932182
"Arietta,NY",43.246203,-74.51786
"Nelson Township,PA",39.8612227,-75.4913104
"Washita County,OK",35.2917033,-98.9966972
"Redford Township,MI",42.3945469,-83.2953927
"Smith County,TN",36.2549331,-85.9741567918973
"Randolph County,IN",35.6705809,-79.8307134
"Emery County,UT",38.9844774,-110.8038549
"Limerick,ME",43.6884112,-70.7936719
"Richmond County,VA",40.564209,-74.12530461995391
"Fleetwood,NC",36.3062384,-81.5134378
"Coden,AL",30.3829771,-88.2383363
"Deposit,NY",42.0600834,-75.4276769
"Minot,ME",44.086105,-70.32074
"Ono,CA",40.4751501,-122.6180702
"Washoe,NV",40.5849048,-119.6131606
"Brookline,MA",42.3317642,-71.1211635
"Achorage,AK",61.193980100000005,-149.7757576548515
"Newbury,MA",42.7961518,-70.8610435
"Harrison County,IN",30.4131895,-89.0732897
"Greenville,TN",36.2969971,-86.8883332
"Pinetop,AZ",34.1258775,-109.9376056
"DeKalb County,GA",33.8784649,-84.3010793
"Edison,CA",35.3474591,-118.8717638
"Harrison Township,OH",39.26171325,-84.79224248526997
"Elkton,FL",29.7830248,-81.4259091
"Mecklenburg,VA",38.7570604,-76.0691077
"Franklin County,TN",35.1680139,-86.1084401
"WInston Salem,NC",36.0998131,-80.2440518
"Linwood,NC",35.7506938,-80.3178306
"Newburgh,NY",41.5034271,-74.0104179
"Lincoln CIty,OR",44.9617922,-124.0159522
"Manchester,CT",42.9956397,-71.4547891
"Milford,MA",41.2226155,-73.04622662165758
"Caddo Parish,LA",32.529173,-93.8931785
"Hiram,ME",43.879088,-70.803452
"Madera County,CA",37.1716264,-119.7737991
"Martin County,KY",37.8022242,-82.5077178
"Caldwell County,NC",35.9417876,-81.5262567
"Union Township,OH",38.470355,-82.43079337982422
"St. Francis County,AR",35.0153956,-90.7263194
"Bass River,NJ",39.5926182,-74.4426494
"Geneseo,NY",42.80453775,-77.77145715002706
"Jefferson Parish,LA",29.8502657,-90.1293894
"Fountain,FL",30.4788051,-85.4196476
"DeKalb County,TN",35.9804643,-85.83965
"Paso Robles,CA",35.6267654,-120.6912456
"Joilet,IL",41.526413,-88.082983
"Watsonsville,CA",36.914442,-121.760778
"Jacksonsville,FL",30.355863,-81.645209
"Aldie,VA",38.975555,-77.642033
"McKinneyville,CA",40.956111,-124.098237
"Weeki Wachi,FL",28.516046,-82.575159
"Simpsonsville,KY",38.221519,-85.355763
"Barona Indian Reservation,CA",32.95707,-116.837808
"Frederickstown,WA",39.999972,-79.997091
"Watagua,TX",32.873087,-97.257176
"Columbua,IN",39.227795,-85.905705
"North Fort Collins,CO",40.576373,-105.0856
"Rudioso,NM",33.324144,-105.683592
"Pelehatchie,MS",32.309653,-89.798034
"Porteau,OK",35.042979,-94.62283
"Elizabethon,TN",36.349466,-82.221623
"Shelby Gap,KY",37.233389,-82.534379
"Mufreesboro,TN",35.849438,-86.398821
"Cañon City,CO",38.454516,-105.221274
"Tuscson,AZ",32.211389,-110.94838
